STUDY_ID	SAMPLE_ID	MYC	PHB
aml_target_2018_pub	TARGET-21-PATHIU-41	NA	NA
aml_target_2018_pub	TARGET-21-PATISD-09	NA	NA
aml_target_2018_pub	TARGET-21-PATISD-41	NA	NA
aml_target_2018_pub	TARGET-21-PATJMY-09	NA	NA
aml_target_2018_pub	TARGET-21-PATJMY-41	NA	NA
aml_target_2018_pub	TARGET-21-PATKBK-03	NA	NA
aml_target_2018_pub	TARGET-21-PATKBK-41	NA	NA
aml_target_2018_pub	TARGET-21-PATKKJ-09	NA	NA
aml_target_2018_pub	TARGET-21-PATKKJ-41	NA	NA
aml_target_2018_pub	TARGET-21-PATKWH-09	NA	NA
aml_target_2018_pub	TARGET-21-PATKWH-41	NA	NA
aml_target_2018_pub	TARGET-20-PAPRND-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPSCM-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPUEM-03	NA	NA
aml_target_2018_pub	TARGET-20-PAPUPC-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPUSR-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPVBS-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPVET-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPVWB-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPWFN-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPXAZ-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPXJT-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPYUI-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPZCL-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPZCZ-03	NA	NA
aml_target_2018_pub	TARGET-20-PAPZFV-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPZJT-03	NA	NA
aml_target_2018_pub	TARGET-20-PAPZTC-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPZTU-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPZXN-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPZYJ-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPZYS-09	NA	NA
aml_target_2018_pub	TARGET-20-PAPZZE-09	NA	NA
aml_target_2018_pub	TARGET-20-PARAEF-09	NA	NA
aml_target_2018_pub	TARGET-20-PARAEG-09	NA	NA
aml_target_2018_pub	TARGET-20-PARAFA-09	NA	NA
aml_target_2018_pub	TARGET-20-PARAIC-09	NA	NA
aml_target_2018_pub	TARGET-20-PARAUM-09	NA	NA
aml_target_2018_pub	TARGET-20-PARBCV-09	NA	NA
aml_target_2018_pub	TARGET-20-PARBEL-09	NA	NA
aml_target_2018_pub	TARGET-20-PARBGF-09	NA	NA
aml_target_2018_pub	TARGET-20-PARBLP-09	NA	NA
aml_target_2018_pub	TARGET-20-PARBLV-03	NA	NA
aml_target_2018_pub	TARGET-20-PARBZJ-09	NA	NA
aml_target_2018_pub	TARGET-20-PARCAU-09	NA	NA
aml_target_2018_pub	TARGET-20-PARCEA-09	NA	NA
aml_target_2018_pub	TARGET-20-PARCIN-09	NA	NA
aml_target_2018_pub	TARGET-20-PARCRW-03	NA	NA
aml_target_2018_pub	TARGET-20-PARCTW-09	NA	NA
aml_target_2018_pub	TARGET-20-PARCZP-09	NA	NA
aml_target_2018_pub	TARGET-20-PARDFM-03	NA	NA
aml_target_2018_pub	TARGET-20-PARDKT-09	NA	NA
aml_target_2018_pub	TARGET-20-PARDLW-03	NA	NA
aml_target_2018_pub	TARGET-20-PARDPM-03	NA	NA
aml_target_2018_pub	TARGET-20-PARDRM-03	NA	NA
aml_target_2018_pub	TARGET-20-PARDYL-09	NA	NA
aml_target_2018_pub	TARGET-20-PARDYW-09	NA	NA
aml_target_2018_pub	TARGET-20-PAREEC-09	NA	NA
aml_target_2018_pub	TARGET-20-PAREHK-03	NA	NA
aml_target_2018_pub	TARGET-20-PAREHP-09	NA	NA
aml_target_2018_pub	TARGET-20-PAREWJ-09	NA	NA
aml_target_2018_pub	TARGET-20-PARFJN-09	NA	NA
aml_target_2018_pub	TARGET-20-PARFKS-09	NA	NA
aml_target_2018_pub	TARGET-20-PARFLB-09	NA	NA
aml_target_2018_pub	TARGET-20-PARFMY-09	NA	NA
aml_target_2018_pub	TARGET-20-PARFPI-09	NA	NA
aml_target_2018_pub	TARGET-20-PARFUZ-09	NA	NA
aml_target_2018_pub	TARGET-20-PARFWM-09	NA	NA
aml_target_2018_pub	TARGET-20-PARFZP-09	NA	NA
aml_target_2018_pub	TARGET-20-PARGMH-03	NA	NA
aml_target_2018_pub	TARGET-20-PARGSY-09	NA	NA
aml_target_2018_pub	TARGET-20-PARGTF-03	NA	NA
aml_target_2018_pub	TARGET-20-PARGYS-09	NA	NA
aml_target_2018_pub	TARGET-20-PARHJA-09	NA	NA
aml_target_2018_pub	TARGET-20-PARHJL-03	NA	NA
aml_target_2018_pub	TARGET-20-PARHKJ-03	NA	NA
aml_target_2018_pub	TARGET-20-PARHKX-09	NA	NA
aml_target_2018_pub	TARGET-20-PARHKY-09	NA	NA
aml_target_2018_pub	TARGET-20-PARHKZ-09	NA	NA
aml_target_2018_pub	TARGET-20-PARHRS-09	NA	NA
aml_target_2018_pub	TARGET-20-PARHSA-09	NA	NA
aml_target_2018_pub	TARGET-20-PARHUP-09	NA	NA
aml_target_2018_pub	TARGET-20-PARHXT-03	NA	NA
aml_target_2018_pub	TARGET-20-PARHYP-09	NA	NA
aml_target_2018_pub	TARGET-20-PARIFD-09	NA	NA
aml_target_2018_pub	TARGET-20-PARILH-03	NA	NA
aml_target_2018_pub	TARGET-20-PARIYP-03	NA	NA
aml_target_2018_pub	TARGET-20-PARJET-03	NA	NA
aml_target_2018_pub	TARGET-20-PARJGD-03	NA	NA
aml_target_2018_pub	TARGET-20-PARJHP-03	NA	NA
aml_target_2018_pub	TARGET-20-PARJKM-09	NA	NA
aml_target_2018_pub	TARGET-20-PARJLW-09	NA	NA
aml_target_2018_pub	TARGET-20-PARJRG-09	NA	NA
aml_target_2018_pub	TARGET-20-PARJUJ-09	NA	NA
aml_target_2018_pub	TARGET-20-PARJVU-03	NA	NA
aml_target_2018_pub	TARGET-20-PARKGB-03	NA	NA
aml_target_2018_pub	TARGET-20-PARKHV-09	NA	NA
aml_target_2018_pub	TARGET-20-PARKJZ-03	NA	NA
aml_target_2018_pub	TARGET-20-PARKLC-03	NA	NA
aml_target_2018_pub	TARGET-20-PARKSY-09	NA	NA
aml_target_2018_pub	TARGET-20-PARLGT-09	NA	NA
aml_target_2018_pub	TARGET-20-PARLHW-09	NA	NA
aml_target_2018_pub	TARGET-20-PARLSL-09	NA	NA
aml_target_2018_pub	TARGET-20-PARLUS-03	NA	NA
aml_target_2018_pub	TARGET-20-PARLXL-09	NA	NA
aml_target_2018_pub	TARGET-20-PARMGH-03	NA	NA
aml_target_2018_pub	TARGET-20-PARMHD-09	NA	NA
aml_target_2018_pub	TARGET-20-PARMIZ-09	NA	NA
aml_target_2018_pub	TARGET-20-PARMLW-09	NA	NA
aml_target_2018_pub	TARGET-20-PARMMZ-03	NA	NA
aml_target_2018_pub	TARGET-20-PARMPM-03	NA	NA
aml_target_2018_pub	TARGET-20-PARNAW-09	NA	NA
aml_target_2018_pub	TARGET-20-PARNFR-03	NA	NA
aml_target_2018_pub	TARGET-20-PARNFZ-09	NA	NA
aml_target_2018_pub	TARGET-20-PARNIH-09	NA	NA
aml_target_2018_pub	TARGET-20-PARNIL-09	NA	NA
aml_target_2018_pub	TARGET-20-PARNIN-03	NA	NA
aml_target_2018_pub	TARGET-20-PARNJC-09	NA	NA
aml_target_2018_pub	TARGET-20-PARNNX-09	NA	NA
aml_target_2018_pub	TARGET-20-PARNPC-09	NA	NA
aml_target_2018_pub	TARGET-20-PARNPF-09	NA	NA
aml_target_2018_pub	TARGET-20-PARNRS-03	NA	NA
aml_target_2018_pub	TARGET-20-PARNTM-09	NA	NA
aml_target_2018_pub	TARGET-20-PARNXW-03	NA	NA
aml_target_2018_pub	TARGET-20-PARPBA-09	NA	NA
aml_target_2018_pub	TARGET-20-PARPCT-09	NA	NA
aml_target_2018_pub	TARGET-20-PARPEK-09	NA	NA
aml_target_2018_pub	TARGET-20-PARPHH-03	NA	NA
aml_target_2018_pub	TARGET-20-PARPZP-09	NA	NA
aml_target_2018_pub	TARGET-20-PARRAD-09	NA	NA
aml_target_2018_pub	TARGET-20-PARRBK-09	NA	NA
aml_target_2018_pub	TARGET-20-PARRDD-09	NA	NA
aml_target_2018_pub	TARGET-20-PARRFC-03	NA	NA
aml_target_2018_pub	TARGET-20-PARRHB-03	NA	NA
aml_target_2018_pub	TARGET-20-PARRMF-03	NA	NA
aml_target_2018_pub	TARGET-20-PARRTH-09	NA	NA
aml_target_2018_pub	TARGET-20-PARRYL-09	NA	NA
aml_target_2018_pub	TARGET-20-PARSAA-03	NA	NA
aml_target_2018_pub	TARGET-20-PARSFK-09	NA	NA
aml_target_2018_pub	TARGET-20-PARSGE-03	NA	NA
aml_target_2018_pub	TARGET-20-PARSGS-09	NA	NA
aml_target_2018_pub	TARGET-20-PARSIN-09	NA	NA
aml_target_2018_pub	TARGET-20-PARSRR-09	NA	NA
aml_target_2018_pub	TARGET-20-PARSXZ-03	NA	NA
aml_target_2018_pub	TARGET-20-PARTBN-03	NA	NA
aml_target_2018_pub	TARGET-20-PARTVG-09	NA	NA
aml_target_2018_pub	TARGET-20-PARTWN-09	NA	NA
aml_target_2018_pub	TARGET-20-PARUAD-09	NA	NA
aml_target_2018_pub	TARGET-20-PARUBE-09	NA	NA
aml_target_2018_pub	TARGET-20-PARUEX-09	NA	NA
aml_target_2018_pub	TARGET-20-PARURX-09	NA	NA
aml_target_2018_pub	TARGET-20-PARUSN-09	NA	NA
aml_target_2018_pub	TARGET-20-PARUXJ-09	NA	NA
aml_target_2018_pub	TARGET-20-PARUZS-03	NA	NA
aml_target_2018_pub	TARGET-20-PARVAF-09	NA	NA
aml_target_2018_pub	TARGET-20-PARVLH-09	NA	NA
aml_target_2018_pub	TARGET-20-PARVSX-03	NA	NA
aml_target_2018_pub	TARGET-20-PARVTI-09	NA	NA
aml_target_2018_pub	TARGET-20-PARVUC-03	NA	NA
aml_target_2018_pub	TARGET-20-PARVXT-09	NA	NA
aml_target_2018_pub	TARGET-20-PARVZU-03	NA	NA
aml_target_2018_pub	TARGET-20-PARWCG-09	NA	NA
aml_target_2018_pub	TARGET-20-PARWNS-09	NA	NA
aml_target_2018_pub	TARGET-20-PARWWW-03	NA	NA
aml_target_2018_pub	TARGET-20-PARXDI-09	NA	NA
aml_target_2018_pub	TARGET-20-PARXJW-09	NA	NA
aml_target_2018_pub	TARGET-20-PARXNP-03	NA	NA
aml_target_2018_pub	TARGET-20-PARXYC-09	NA	NA
aml_target_2018_pub	TARGET-20-PARYHL-09	NA	NA
aml_target_2018_pub	TARGET-20-PARYHR-09	NA	NA
aml_target_2018_pub	TARGET-20-PARYTI-09	NA	NA
aml_target_2018_pub	TARGET-20-PARZGM-09	NA	NA
aml_target_2018_pub	TARGET-20-PARZHI-09	NA	NA
aml_target_2018_pub	TARGET-20-PARZHT-09	NA	NA
aml_target_2018_pub	TARGET-20-PARZIA-09	NA	NA
aml_target_2018_pub	TARGET-20-PARZPD-09	NA	NA
aml_target_2018_pub	TARGET-20-PARZVA-09	NA	NA
aml_target_2018_pub	TARGET-20-PARZVE-03	NA	NA
aml_target_2018_pub	TARGET-20-PARZYF-09	NA	NA
aml_target_2018_pub	TARGET-20-PARZYN-03	NA	NA
aml_target_2018_pub	TARGET-20-PASAFH-09	NA	NA
aml_target_2018_pub	TARGET-20-PASAMY-09	NA	NA
aml_target_2018_pub	TARGET-20-PASANH-09	NA	NA
aml_target_2018_pub	TARGET-20-PASANW-09	NA	NA
aml_target_2018_pub	TARGET-20-PASARF-09	NA	NA
aml_target_2018_pub	TARGET-20-PASARM-03	NA	NA
aml_target_2018_pub	TARGET-20-PASASN-03	NA	NA
aml_target_2018_pub	TARGET-20-PASAUN-09	NA	NA
aml_target_2018_pub	TARGET-20-PASAWH-09	NA	NA
aml_target_2018_pub	TARGET-20-PASAXB-09	NA	NA
aml_target_2018_pub	TARGET-20-PASAYA-09	NA	NA
aml_target_2018_pub	TARGET-20-PASBAX-03	NA	NA
aml_target_2018_pub	TARGET-20-PASBBF-03	NA	NA
aml_target_2018_pub	TARGET-20-PASBCT-09	NA	NA
aml_target_2018_pub	TARGET-20-PASBDC-09	NA	NA
aml_target_2018_pub	TARGET-20-PASBGZ-09	NA	NA
aml_target_2018_pub	TARGET-20-PASBII-09	NA	NA
aml_target_2018_pub	TARGET-20-PASBNA-03	NA	NA
aml_target_2018_pub	TARGET-20-PASBST-09	NA	NA
aml_target_2018_pub	TARGET-20-PASBYL-09	NA	NA
aml_target_2018_pub	TARGET-20-PASCAF-09	NA	NA
aml_target_2018_pub	TARGET-20-PASCBW-09	NA	NA
aml_target_2018_pub	TARGET-20-PASCDM-09	NA	NA
aml_target_2018_pub	TARGET-20-PASCFS-09	NA	NA
aml_target_2018_pub	TARGET-20-PASCRP-03	NA	NA
aml_target_2018_pub	TARGET-20-PASDET-09	NA	NA
aml_target_2018_pub	TARGET-20-PASDIR-09	NA	NA
aml_target_2018_pub	TARGET-20-PASDMF-09	NA	NA
aml_target_2018_pub	TARGET-20-PASDNU-09	NA	NA
aml_target_2018_pub	TARGET-20-PASDSN-09	NA	NA
aml_target_2018_pub	TARGET-20-PASDTY-03	NA	NA
aml_target_2018_pub	TARGET-20-PASDXF-09	NA	NA
aml_target_2018_pub	TARGET-20-PASDXR-09	NA	NA
aml_target_2018_pub	TARGET-20-PASDZT-09	NA	NA
aml_target_2018_pub	TARGET-20-PASELK-03	NA	NA
aml_target_2018_pub	TARGET-20-PASFFS-09	NA	NA
aml_target_2018_pub	TARGET-20-PASFFX-09	NA	NA
aml_target_2018_pub	TARGET-20-PASFIE-09	NA	NA
aml_target_2018_pub	TARGET-20-PASFJJ-09	NA	NA
aml_target_2018_pub	TARGET-20-PASFLW-09	NA	NA
aml_target_2018_pub	TARGET-20-PASFMX-09	NA	NA
aml_target_2018_pub	TARGET-20-PASFRD-09	NA	NA
aml_target_2018_pub	TARGET-20-PASFTR-03	NA	NA
aml_target_2018_pub	TARGET-20-PASFWI-03	NA	NA
aml_target_2018_pub	TARGET-20-PASFXF-09	NA	NA
aml_target_2018_pub	TARGET-20-PASFZB-09	NA	NA
aml_target_2018_pub	TARGET-20-PASGAE-09	NA	NA
aml_target_2018_pub	TARGET-20-PASGCJ-03	NA	NA
aml_target_2018_pub	TARGET-20-PASGEM-03	NA	NA
aml_target_2018_pub	TARGET-20-PASGFI-03	NA	NA
aml_target_2018_pub	TARGET-20-PASGHD-09	NA	NA
aml_target_2018_pub	TARGET-20-PASGKA-09	NA	NA
aml_target_2018_pub	TARGET-20-PASGML-03	NA	NA
aml_target_2018_pub	TARGET-20-PASGZK-09	NA	NA
aml_target_2018_pub	TARGET-20-PASGZV-03	NA	NA
aml_target_2018_pub	TARGET-20-PASHMK-09	NA	NA
aml_target_2018_pub	TARGET-20-PASHUS-09	NA	NA
aml_target_2018_pub	TARGET-20-PASHWV-09	NA	NA
aml_target_2018_pub	TARGET-20-PASIAI-09	NA	NA
aml_target_2018_pub	TARGET-20-PASICM-09	NA	NA
aml_target_2018_pub	TARGET-20-PASIGA-09	NA	NA
aml_target_2018_pub	TARGET-20-PASINA-09	NA	NA
aml_target_2018_pub	TARGET-20-PASJCL-03	NA	NA
aml_target_2018_pub	TARGET-20-PASJNM-09	NA	NA
aml_target_2018_pub	TARGET-20-PASJPW-09	NA	NA
aml_target_2018_pub	TARGET-20-PASJRD-03	NA	NA
aml_target_2018_pub	TARGET-20-PASJXN-09	NA	NA
aml_target_2018_pub	TARGET-20-PASJYX-09	NA	NA
aml_target_2018_pub	TARGET-20-PASJZX-09	NA	NA
aml_target_2018_pub	TARGET-20-PASKAS-09	NA	NA
aml_target_2018_pub	TARGET-20-PASKFN-09	NA	NA
aml_target_2018_pub	TARGET-20-PASKGD-09	NA	NA
aml_target_2018_pub	TARGET-20-PASKMZ-09	NA	NA
aml_target_2018_pub	TARGET-20-PASKNV-09	NA	NA
aml_target_2018_pub	TARGET-20-PASKPI-09	NA	NA
aml_target_2018_pub	TARGET-20-PASKRJ-03	NA	NA
aml_target_2018_pub	TARGET-20-PASKRM-09	NA	NA
aml_target_2018_pub	TARGET-20-PASLGD-09	NA	NA
aml_target_2018_pub	TARGET-20-PASLHH-09	NA	NA
aml_target_2018_pub	TARGET-20-PASLPE-09	NA	NA
aml_target_2018_pub	TARGET-20-PASLPU-09	NA	NA
aml_target_2018_pub	TARGET-20-PASLSE-03	NA	NA
aml_target_2018_pub	TARGET-20-PASLSI-09	NA	NA
aml_target_2018_pub	TARGET-20-PASLTS-09	NA	NA
aml_target_2018_pub	TARGET-20-PASLZE-09	NA	NA
aml_target_2018_pub	TARGET-20-PASMPC-03	NA	NA
aml_target_2018_pub	TARGET-20-PASMRU-09	NA	NA
aml_target_2018_pub	TARGET-20-PASMTB-09	NA	NA
aml_target_2018_pub	TARGET-20-PASMTK-09	NA	NA
aml_target_2018_pub	TARGET-20-PASMYP-03	NA	NA
aml_target_2018_pub	TARGET-20-PASNAL-09	NA	NA
aml_target_2018_pub	TARGET-20-PASNDA-09	NA	NA
aml_target_2018_pub	TARGET-20-PASNDH-09	NA	NA
aml_target_2018_pub	TARGET-20-PASNKC-09	NA	NA
aml_target_2018_pub	TARGET-20-PASNLR-03	NA	NA
aml_target_2018_pub	TARGET-20-PASNYB-09	NA	NA
aml_target_2018_pub	TARGET-20-PASPIN-09	NA	NA
aml_target_2018_pub	TARGET-20-PASPIX-09	NA	NA
aml_target_2018_pub	TARGET-20-PASPLH-09	NA	NA
aml_target_2018_pub	TARGET-20-PASPWC-03	NA	NA
aml_target_2018_pub	TARGET-20-PASPXN-09	NA	NA
aml_target_2018_pub	TARGET-20-PASPYR-09	NA	NA
aml_target_2018_pub	TARGET-20-PASRAT-09	NA	NA
aml_target_2018_pub	TARGET-20-PASRCW-03	NA	NA
aml_target_2018_pub	TARGET-20-PASRIN-09	NA	NA
aml_target_2018_pub	TARGET-20-PASRJL-09	NA	NA
aml_target_2018_pub	TARGET-20-PASRRL-09	NA	NA
aml_target_2018_pub	TARGET-20-PASRSS-09	NA	NA
aml_target_2018_pub	TARGET-20-PASRSY-09	NA	NA
aml_target_2018_pub	TARGET-20-PASRUJ-09	NA	NA
aml_target_2018_pub	TARGET-20-PASRZX-09	NA	NA
aml_target_2018_pub	TARGET-20-PASSBI-09	NA	NA
aml_target_2018_pub	TARGET-20-PASSDX-09	NA	NA
aml_target_2018_pub	TARGET-20-PASSGX-09	NA	NA
aml_target_2018_pub	TARGET-20-PASSHZ-09	NA	NA
aml_target_2018_pub	TARGET-20-PASSNX-09	NA	NA
aml_target_2018_pub	TARGET-20-PASSUW-09	NA	NA
aml_target_2018_pub	TARGET-20-PASSVI-09	NA	NA
aml_target_2018_pub	TARGET-20-PASSYV-03	NA	NA
aml_target_2018_pub	TARGET-20-PASTBK-09	NA	NA
aml_target_2018_pub	TARGET-20-PASTEI-09	NA	NA
aml_target_2018_pub	TARGET-20-PASTHA-09	NA	NA
aml_target_2018_pub	TARGET-20-PASTIE-03	NA	NA
aml_target_2018_pub	TARGET-20-PASTJT-09	NA	NA
aml_target_2018_pub	TARGET-20-PASTSH-09	NA	NA
aml_target_2018_pub	TARGET-20-PASTTJ-03	NA	NA
aml_target_2018_pub	TARGET-20-PASTVM-09	NA	NA
aml_target_2018_pub	TARGET-20-PASTWE-09	NA	NA
aml_target_2018_pub	TARGET-20-PASTXM-09	NA	NA
aml_target_2018_pub	TARGET-20-PASTZD-09	NA	NA
aml_target_2018_pub	TARGET-20-PASTZK-09	NA	NA
aml_target_2018_pub	TARGET-20-PASTZU-09	NA	NA
aml_target_2018_pub	TARGET-20-PASUAF-09	NA	NA
aml_target_2018_pub	TARGET-20-PASUCA-09	NA	NA
aml_target_2018_pub	TARGET-20-PASUGU-09	NA	NA
aml_target_2018_pub	TARGET-20-PASULX-09	NA	NA
aml_target_2018_pub	TARGET-20-PASUMD-09	NA	NA
aml_target_2018_pub	TARGET-20-PASURM-03	NA	NA
aml_target_2018_pub	TARGET-20-PASURR-09	NA	NA
aml_target_2018_pub	TARGET-20-PASUUD-09	NA	NA
aml_target_2018_pub	TARGET-20-PASUUP-09	NA	NA
aml_target_2018_pub	TARGET-20-PASUVD-09	NA	NA
aml_target_2018_pub	TARGET-20-PASVAN-03	NA	NA
aml_target_2018_pub	TARGET-20-PASVFG-03	NA	NA
aml_target_2018_pub	TARGET-20-PASVMU-03	NA	NA
aml_target_2018_pub	TARGET-20-PASVPC-09	NA	NA
aml_target_2018_pub	TARGET-20-PASVSS-09	NA	NA
aml_target_2018_pub	TARGET-20-PASVTP-09	NA	NA
aml_target_2018_pub	TARGET-20-PASVVM-09	NA	NA
aml_target_2018_pub	TARGET-20-PASVWE-09	NA	NA
aml_target_2018_pub	TARGET-20-PASVWW-09	NA	NA
aml_target_2018_pub	TARGET-20-PASVZC-09	NA	NA
aml_target_2018_pub	TARGET-20-PASWER-09	NA	NA
aml_target_2018_pub	TARGET-20-PASWGL-09	NA	NA
aml_target_2018_pub	TARGET-20-PASWGS-03	NA	NA
aml_target_2018_pub	TARGET-20-PASWIM-09	NA	NA
aml_target_2018_pub	TARGET-20-PASWMP-03	NA	NA
aml_target_2018_pub	TARGET-20-PASWNZ-09	NA	NA
aml_target_2018_pub	TARGET-20-PASWVH-09	NA	NA
aml_target_2018_pub	TARGET-20-PASWWD-03	NA	NA
aml_target_2018_pub	TARGET-20-PASXAH-09	NA	NA
aml_target_2018_pub	TARGET-20-PASXAP-09	NA	NA
aml_target_2018_pub	TARGET-20-PASXDS-09	NA	NA
aml_target_2018_pub	TARGET-20-PASXGT-03	NA	NA
aml_target_2018_pub	TARGET-20-PASXIS-09	NA	NA
aml_target_2018_pub	TARGET-20-PASXJY-09	NA	NA
aml_target_2018_pub	TARGET-20-PASXKT-03	NA	NA
aml_target_2018_pub	TARGET-20-PASXLJ-09	NA	NA
aml_target_2018_pub	TARGET-20-PASXSF-09	NA	NA
aml_target_2018_pub	TARGET-20-PASXSS-03	NA	NA
aml_target_2018_pub	TARGET-20-PASXWN-03	NA	NA
aml_target_2018_pub	TARGET-20-PASYCJ-09	NA	NA
aml_target_2018_pub	TARGET-20-PASYDA-09	NA	NA
aml_target_2018_pub	TARGET-20-PASYEJ-09	NA	NA
aml_target_2018_pub	TARGET-20-PASYJL-09	NA	NA
aml_target_2018_pub	TARGET-20-PASYRE-03	NA	NA
aml_target_2018_pub	TARGET-20-PASYRR-09	NA	NA
aml_target_2018_pub	TARGET-20-PASYTG-09	NA	NA
aml_target_2018_pub	TARGET-20-PASYTW-03	NA	NA
aml_target_2018_pub	TARGET-20-PASYVX-09	NA	NA
aml_target_2018_pub	TARGET-20-PASYWA-09	NA	NA
aml_target_2018_pub	TARGET-20-PASYWV-09	NA	NA
aml_target_2018_pub	TARGET-20-PASYYW-09	NA	NA
aml_target_2018_pub	TARGET-20-PASZAF-03	NA	NA
aml_target_2018_pub	TARGET-20-PASZAI-09	NA	NA
aml_target_2018_pub	TARGET-20-PASZBM-09	NA	NA
aml_target_2018_pub	TARGET-20-PASZEB-09	NA	NA
aml_target_2018_pub	TARGET-20-PASZER-09	NA	NA
aml_target_2018_pub	TARGET-20-PASZJC-03	NA	NA
aml_target_2018_pub	TARGET-20-PASZJR-09	NA	NA
aml_target_2018_pub	TARGET-20-PASZJT-09	NA	NA
aml_target_2018_pub	TARGET-20-PASZNB-09	NA	NA
aml_target_2018_pub	TARGET-20-PASZUT-09	NA	NA
aml_target_2018_pub	TARGET-20-PASZYU-03	NA	NA
aml_target_2018_pub	TARGET-20-PASZZL-09	NA	NA
aml_target_2018_pub	TARGET-20-PATABK-03	NA	NA
aml_target_2018_pub	TARGET-20-PATAEA-03	NA	NA
aml_target_2018_pub	TARGET-20-PATAER-09	NA	NA
aml_target_2018_pub	TARGET-20-PATAIJ-09	NA	NA
aml_target_2018_pub	TARGET-20-PATAIY-09	NA	NA
aml_target_2018_pub	TARGET-20-PATAKC-09	NA	NA
aml_target_2018_pub	TARGET-20-PATAKZ-09	NA	NA
aml_target_2018_pub	TARGET-20-PATALD-09	NA	NA
aml_target_2018_pub	TARGET-20-PATANY-09	NA	NA
aml_target_2018_pub	TARGET-20-PATAUU-09	NA	NA
aml_target_2018_pub	TARGET-20-PATAVF-09	NA	NA
aml_target_2018_pub	TARGET-20-PATAWB-09	NA	NA
aml_target_2018_pub	TARGET-20-PATBHG-03	NA	NA
aml_target_2018_pub	TARGET-20-PATBIP-09	NA	NA
aml_target_2018_pub	TARGET-20-PATBIR-09	NA	NA
aml_target_2018_pub	TARGET-20-PATBIZ-03	NA	NA
aml_target_2018_pub	TARGET-20-PATBJK-09	NA	NA
aml_target_2018_pub	TARGET-20-PATBNP-09	NA	NA
aml_target_2018_pub	TARGET-20-PATBPW-09	NA	NA
aml_target_2018_pub	TARGET-20-PATBRA-03	NA	NA
aml_target_2018_pub	TARGET-20-PATBUR-09	NA	NA
aml_target_2018_pub	TARGET-20-PATBVJ-03	NA	NA
aml_target_2018_pub	TARGET-20-PATBVX-09	NA	NA
aml_target_2018_pub	TARGET-20-PATBWH-09	NA	NA
aml_target_2018_pub	TARGET-20-PATBXU-09	NA	NA
aml_target_2018_pub	TARGET-20-PATBYV-09	NA	NA
aml_target_2018_pub	TARGET-20-PATCBV-09	NA	NA
aml_target_2018_pub	TARGET-20-PATCLR-09	NA	NA
aml_target_2018_pub	TARGET-20-PATCPY-09	NA	NA
aml_target_2018_pub	TARGET-20-PATCTM-09	NA	NA
aml_target_2018_pub	TARGET-20-PATCVL-03	NA	NA
aml_target_2018_pub	TARGET-20-PATCWP-03	NA	NA
aml_target_2018_pub	TARGET-20-PATCXL-03	NA	NA
aml_target_2018_pub	TARGET-20-PATCYP-03	NA	NA
aml_target_2018_pub	TARGET-20-PATCYY-09	NA	NA
aml_target_2018_pub	TARGET-20-PATDFZ-09	NA	NA
aml_target_2018_pub	TARGET-20-PATDIC-09	NA	NA
aml_target_2018_pub	TARGET-20-PATDLH-03	NA	NA
aml_target_2018_pub	TARGET-20-PATDLI-09	NA	NA
aml_target_2018_pub	TARGET-20-PATDLZ-09	NA	NA
aml_target_2018_pub	TARGET-20-PATDMY-09	NA	NA
aml_target_2018_pub	TARGET-20-PATDRB-09	NA	NA
aml_target_2018_pub	TARGET-20-PATDRL-09	NA	NA
aml_target_2018_pub	TARGET-20-PATDRZ-09	NA	NA
aml_target_2018_pub	TARGET-20-PATDVM-03	NA	NA
aml_target_2018_pub	TARGET-20-PATDYY-09	NA	NA
aml_target_2018_pub	TARGET-20-PATEEA-09	NA	NA
aml_target_2018_pub	TARGET-20-PATEFH-09	NA	NA
aml_target_2018_pub	TARGET-20-PATEIA-03	NA	NA
aml_target_2018_pub	TARGET-20-PATEID-09	NA	NA
aml_target_2018_pub	TARGET-20-PATELV-09	NA	NA
aml_target_2018_pub	TARGET-20-PATEMK-09	NA	NA
aml_target_2018_pub	TARGET-20-PATEMV-09	NA	NA
aml_target_2018_pub	TARGET-20-PATENX-09	NA	NA
aml_target_2018_pub	TARGET-20-PATESK-09	NA	NA
aml_target_2018_pub	TARGET-20-PATESX-09	NA	NA
aml_target_2018_pub	TARGET-20-PATETC-09	NA	NA
aml_target_2018_pub	TARGET-20-PATEUF-03	NA	NA
aml_target_2018_pub	TARGET-20-PATEWX-09	NA	NA
aml_target_2018_pub	TARGET-20-PATFBW-09	NA	NA
