STUDY_ID	SAMPLE_ID	MYC	PHB
ccle_broad_2019	COV362_OVARY	74.9856	139.81425
ccle_broad_2019	COLO792_SKIN	45.42735	379.70413
ccle_broad_2019	COV434_OVARY	72.01727	107.78875
ccle_broad_2019	WM983B_SKIN	28.2158	246.38441
ccle_broad_2019	HS751T_FIBROBLAST	NA	NA
ccle_broad_2019	LS513_LARGE_INTESTINE	94.10518	276.37845
ccle_broad_2019	NCIH2110_LUNG	32.57494	108.27111
ccle_broad_2019	CHAGOK1_LUNG	58.60961	107.06776
ccle_broad_2019	DMS454_LUNG	62.94445	98.36384
ccle_broad_2019	CORL47_LUNG	1.23147	105.20346
ccle_broad_2019	FTC238_THYROID	62.84743	175.24791
ccle_broad_2019	DMS273_LUNG	798.98712	199.22699
ccle_broad_2019	FTC133_THYROID	21.43022	131.67072
ccle_broad_2019	CORL311_LUNG	251.23015	92.0201
ccle_broad_2019	NCIH2286_LUNG	50.16019	146.36354
ccle_broad_2019	NCIH1339_LUNG	39.60726	149.41005
ccle_broad_2019	WM793_SKIN	12.3361	90.93748
ccle_broad_2019	A704_KIDNEY	43.82737	126.75405
ccle_broad_2019	MDAMB435S_SKIN	5.6821	141.5938
ccle_broad_2019	WM1799_SKIN	19.422	143.49911
ccle_broad_2019	MEWO_SKIN	51.23062	199.0912
ccle_broad_2019	WM88_SKIN	10.89951	125.36908
ccle_broad_2019	NCIH2081_LUNG	156.53781	126.32427
ccle_broad_2019	HS255T_FIBROBLAST	6.64326	52.52888
ccle_broad_2019	NCIH1092_LUNG	0.62375	76.36047
ccle_broad_2019	SW837_LARGE_INTESTINE	38.64294	133.79518
ccle_broad_2019	JHH6_LIVER	67.38664	95.68247
ccle_broad_2019	IGR1_SKIN	27.53671	181.82498
ccle_broad_2019	NCIH1105_LUNG	1.0272	54.45031
ccle_broad_2019	NCIH1436_LUNG	8.13719	108.98779
ccle_broad_2019	NCIH1876_LUNG	3.9938	54.48149
ccle_broad_2019	CORL24_LUNG	1.85806	50.49398
ccle_broad_2019	COV644_OVARY	13.58891	45.16528
ccle_broad_2019	GP2D_LARGE_INTESTINE	118.32459	203.2599
ccle_broad_2019	PECAPJ15_UPPER_AERODIGESTIVE_TRACT	48.36081	69.87348
ccle_broad_2019	CORL88_LUNG	2.62102	91.94418
ccle_broad_2019	CORL95_LUNG	1.10928	134.90335
ccle_broad_2019	PECAPJ49_UPPER_AERODIGESTIVE_TRACT	23.26114	121.00371
ccle_broad_2019	PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT	104.7516	138.84334
ccle_broad_2019	CORL51_LUNG	NA	NA
ccle_broad_2019	RT11284_URINARY_TRACT	69.06289	97.16119
ccle_broad_2019	PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT	20.44719	64.02731
ccle_broad_2019	OV7_OVARY	54.46135	154.13167
ccle_broad_2019	HT55_LARGE_INTESTINE	102.33128	215.28275
ccle_broad_2019	OAW42_OVARY	30.97281	225.12801
ccle_broad_2019	MDST8_LARGE_INTESTINE	18.13961	152.35997
ccle_broad_2019	OAW28_OVARY	19.23781	112.19248
ccle_broad_2019	SUIT2_PANCREAS	67.41944	152.22035
ccle_broad_2019	LC1SQSF_LUNG	NA	NA
ccle_broad_2019	KASUMI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	237.14084	116.89479
ccle_broad_2019	SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	9.47821	85.22588
ccle_broad_2019	SKHEP1_LIVER	67.96456	191.28343
ccle_broad_2019	OVCAR8_OVARY	45.29294	228.4949
ccle_broad_2019	NCIH2172_LUNG	30.26921	155.47827
ccle_broad_2019	ISHIKAWAHERAKLIO02ER_ENDOMETRIUM	19.20465	116.58008
ccle_broad_2019	NCIH596_LUNG	35.24771	56.15746
ccle_broad_2019	NCIH650_LUNG	65.5539	165.03998
ccle_broad_2019	SW1573_LUNG	45.58405	117.24075
ccle_broad_2019	OVMANA_OVARY	9.76209	64.58868
ccle_broad_2019	SKCO1_LARGE_INTESTINE	71.25075	146.81816
ccle_broad_2019	KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	22.47364	68.39686
ccle_broad_2019	YAPC_PANCREAS	36.58149	108.45896
ccle_broad_2019	HT1197_URINARY_TRACT	26.68762	80.66119
ccle_broad_2019	A253_SALIVARY_GLAND	37.42704	145.57538
ccle_broad_2019	HCC366_LUNG	31.99346	112.04877
ccle_broad_2019	DKMG_CENTRAL_NERVOUS_SYSTEM	20.71109	41.59442
ccle_broad_2019	SNU349_KIDNEY	14.99296	62.44916
ccle_broad_2019	UMUC1_URINARY_TRACT	53.35105	92.41153
ccle_broad_2019	NAMALWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	143.11536	128.30257
ccle_broad_2019	NCIH292_LUNG	26.95012	84.46697
ccle_broad_2019	59M_OVARY	63.4697	134.7662
ccle_broad_2019	U118MG_CENTRAL_NERVOUS_SYSTEM	18.67703	86.50015
ccle_broad_2019	VMRCLCD_LUNG	NA	NA
ccle_broad_2019	HCC1833_LUNG	59.60031	114.95919
ccle_broad_2019	RH30_SOFT_TISSUE	45.8577	276.88766
ccle_broad_2019	TCCSUP_URINARY_TRACT	28.09217	70.07748
ccle_broad_2019	SNU601_STOMACH	52.91285	166.93204
ccle_broad_2019	CAL33_UPPER_AERODIGESTIVE_TRACT	42.20908	68.36436
ccle_broad_2019	SNU668_STOMACH	56.465	133.48273
ccle_broad_2019	CORL279_LUNG	285.41122	84.96743
ccle_broad_2019	GB1_CENTRAL_NERVOUS_SYSTEM	30.77213	161.07312
ccle_broad_2019	KURAMOCHI_OVARY	34.26967	55.77838
ccle_broad_2019	COLO775_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NA	NA
ccle_broad_2019	COLO684_ENDOMETRIUM	76.39412	82.9074
ccle_broad_2019	KLM1_PANCREAS	NA	NA
ccle_broad_2019	GRM_SKIN	NA	NA
ccle_broad_2019	SNU685_ENDOMETRIUM	163.97401	147.48343
ccle_broad_2019	CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NA	NA
ccle_broad_2019	SNU886_LIVER	29.84487	121.95719
ccle_broad_2019	HCT8_LARGE_INTESTINE	NA	NA
ccle_broad_2019	NCCSTCK140_STOMACH	72.99468	91.41886
ccle_broad_2019	NCIH3255_LUNG	17.40418	91.5119
ccle_broad_2019	SNU719_STOMACH	56.09993	118.51014
ccle_broad_2019	SNU489_CENTRAL_NERVOUS_SYSTEM	17.89381	108.27254
ccle_broad_2019	SNU81_LARGE_INTESTINE	56.02971	90.4101
ccle_broad_2019	A2058_SKIN	11.65567	184.3157
ccle_broad_2019	HTK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NA	NA
ccle_broad_2019	SNU1040_LARGE_INTESTINE	108.27628	230.33958
ccle_broad_2019	SNU1076_UPPER_AERODIGESTIVE_TRACT	27.6993	59.41912
ccle_broad_2019	SNU175_LARGE_INTESTINE	81.83068	140.92575
ccle_broad_2019	SNU407_LARGE_INTESTINE	86.92498	182.99136
ccle_broad_2019	SNU201_CENTRAL_NERVOUS_SYSTEM	8.49822	90.04409
ccle_broad_2019	KMS20_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	200.67284	115.7679
ccle_broad_2019	SNU216_STOMACH	36.10091	75.24136
ccle_broad_2019	SNU1196_BILIARY_TRACT	125.76662	253.6823
ccle_broad_2019	SNU1079_BILIARY_TRACT	49.5167	121.34747
ccle_broad_2019	HCC1195_LUNG	30.59233	166.87637
ccle_broad_2019	NCIH854_LUNG	105.39825	76.25856
ccle_broad_2019	SNU466_CENTRAL_NERVOUS_SYSTEM	5.52283	69.64011
ccle_broad_2019	YD38_UPPER_AERODIGESTIVE_TRACT	46.66165	84.89195
ccle_broad_2019	SNU1105_CENTRAL_NERVOUS_SYSTEM	13.26226	99.77517
ccle_broad_2019	SNU283_LARGE_INTESTINE	61.36766	172.79092
ccle_broad_2019	SNU46_UPPER_AERODIGESTIVE_TRACT	47.24387	185.38686
ccle_broad_2019	SNU308_BILIARY_TRACT	50.38573	144.98849
ccle_broad_2019	YD8_UPPER_AERODIGESTIVE_TRACT	23.46652	64.98048
ccle_broad_2019	SNU245_BILIARY_TRACT	92.87442	176.40739
ccle_broad_2019	SNU478_BILIARY_TRACT	333.09314	246.52451
ccle_broad_2019	SNU410_PANCREAS	42.35579	137.35481
ccle_broad_2019	SNU899_UPPER_AERODIGESTIVE_TRACT	49.11961	66.48979
ccle_broad_2019	SNU503_LARGE_INTESTINE	125.2526	117.78745
ccle_broad_2019	SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	149.08525	113.9445
ccle_broad_2019	SNU738_CENTRAL_NERVOUS_SYSTEM	56.45639	102.23954
ccle_broad_2019	SNU626_CENTRAL_NERVOUS_SYSTEM	1.60177	111.05253
ccle_broad_2019	SNU869_BILIARY_TRACT	43.47518	85.56422
ccle_broad_2019	SNU878_LIVER	21.78412	172.98038
ccle_broad_2019	SNU840_OVARY	27.28255	130.81758
ccle_broad_2019	SNU8_OVARY	9.86821	162.33279
ccle_broad_2019	NCIH684_LIVER	75.79582	118.90427
ccle_broad_2019	IGR39_SKIN	9.98749	134.64748
ccle_broad_2019	DAOY_CENTRAL_NERVOUS_SYSTEM	13.40217	65.89855
ccle_broad_2019	HEP3B217_LIVER	55.81341	147.8858
ccle_broad_2019	KYM1_SOFT_TISSUE	29.69118	116.67826
ccle_broad_2019	LC1F_LUNG	89.02612	167.40245
ccle_broad_2019	HLE_LIVER	NA	NA
ccle_broad_2019	CMK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	152.37007	107.79545
ccle_broad_2019	JMSU1_URINARY_TRACT	107.87349	143.74472
ccle_broad_2019	IMR32_AUTONOMIC_GANGLIA	0.17423	289.76874
ccle_broad_2019	SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	163.56131	92.00368
ccle_broad_2019	T3M4_PANCREAS	52.08905	185.14552
ccle_broad_2019	COLO818_SKIN	NA	NA
ccle_broad_2019	PK45H_PANCREAS	26.17115	142.38635
ccle_broad_2019	HEC59_ENDOMETRIUM	16.7036	135.82068
ccle_broad_2019	CPCN_LUNG	NA	NA
ccle_broad_2019	T3M10_LUNG	39.64856	160.91061
ccle_broad_2019	NUGC2_STOMACH	36.48573	112.06779
ccle_broad_2019	PLCPRF5_LIVER	31.32761	168.61177
ccle_broad_2019	KPNYN_AUTONOMIC_GANGLIA	1.05996	82.74026
ccle_broad_2019	CCFSTTG1_CENTRAL_NERVOUS_SYSTEM	7.77479	117.24914
ccle_broad_2019	NCIH929_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	95.98439	114.07951
ccle_broad_2019	KMRC3_KIDNEY	52.03107	77.69601
ccle_broad_2019	NCIH2023_LUNG	44.89769	165.0634
ccle_broad_2019	DMS153_LUNG	0.92737	67.64972
ccle_broad_2019	NCIH1048_LUNG	46.11827	94.63882
ccle_broad_2019	D341MED_CENTRAL_NERVOUS_SYSTEM	533.08948	96.77836
ccle_broad_2019	NCIH660_PROSTATE	12.53521	53.67929
ccle_broad_2019	NCIH1618_LUNG	0.29466	82.28526
ccle_broad_2019	HS675T_FIBROBLAST	6.32903	70.65411
ccle_broad_2019	PEER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	53.06129	125.59987
ccle_broad_2019	SKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	185.78961	108.02846
ccle_broad_2019	HT144_SKIN	12.7865	175.20905
ccle_broad_2019	SKMEL31_SKIN	4.56266	118.74749
ccle_broad_2019	HS839T_FIBROBLAST	9.2282	66.73035
ccle_broad_2019	HS939T_SKIN	22.5433	173.83533
ccle_broad_2019	OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	150.14713	142.03058
ccle_broad_2019	HS819T_FIBROBLAST	8.22018	44.93655
ccle_broad_2019	NCIH69_LUNG	1.2119	96.67179
ccle_broad_2019	DV90_LUNG	201.56812	240.28214
ccle_broad_2019	ZR751_BREAST	44.24981	161.91469
ccle_broad_2019	KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	238.75653	133.91275
ccle_broad_2019	SKNBE2_AUTONOMIC_GANGLIA	0.2127	120.76495
ccle_broad_2019	HCC70_BREAST	25.21268	50.00729
ccle_broad_2019	NCIH2452_PLEURA	33.58619	141.6268
ccle_broad_2019	SNU1_STOMACH	50.65681	173.17792
ccle_broad_2019	LOUCY_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.2122	100.20555
ccle_broad_2019	HCC56_LARGE_INTESTINE	107.98753	149.90919
ccle_broad_2019	NCIH1648_LUNG	80.74297	152.44417
ccle_broad_2019	TO175T_FIBROBLAST	11.94272	45.9868
ccle_broad_2019	GLC82_LUNG	NA	NA
ccle_broad_2019	MPP89_PLEURA	54.40186	165.42906
ccle_broad_2019	PANC0813_PANCREAS	32.16587	168.37097
ccle_broad_2019	MG63_BONE	38.70118	164.43327
ccle_broad_2019	PK1_PANCREAS	49.76908	226.41759
ccle_broad_2019	HS840T_FIBROBLAST	21.07909	97.44307
ccle_broad_2019	NCIH23_LUNG	49.87017	209.66132
ccle_broad_2019	TE617T_SOFT_TISSUE	18.58556	97.15226
ccle_broad_2019	SW1088_CENTRAL_NERVOUS_SYSTEM	18.24391	101.21034
ccle_broad_2019	ISTMES2_PLEURA	54.45536	223.74208
ccle_broad_2019	NCIH1373_LUNG	37.48101	158.13391
ccle_broad_2019	NCIH1930_LUNG	39.16413	112.43256
ccle_broad_2019	NCIH1623_LUNG	26.42503	80.24054
ccle_broad_2019	HS229T_FIBROBLAST	13.69139	130.0616
ccle_broad_2019	NCIH1838_LUNG	62.57302	251.67809
ccle_broad_2019	NCIH1836_LUNG	0.09618	88.23577
ccle_broad_2019	HS688AT_FIBROBLAST	9.54059	50.11928
ccle_broad_2019	PANC0504_PANCREAS	22.81783	129.20508
ccle_broad_2019	HS822T_FIBROBLAST	8.59713	41.19059
ccle_broad_2019	BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	89.91231	128.90852
ccle_broad_2019	CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	142.35406	228.42982
ccle_broad_2019	G292CLONEA141B1_BONE	43.85511	112.18131
ccle_broad_2019	RCM1_LARGE_INTESTINE	106.59848	117.21396
ccle_broad_2019	HS737T_FIBROBLAST	7.62885	53.28631
ccle_broad_2019	HS616T_FIBROBLAST	12.02622	67.0253
ccle_broad_2019	HS600T_FIBROBLAST	7.35941	57.39502
ccle_broad_2019	TE159T_FIBROBLAST	8.7401	45.05114
ccle_broad_2019	A101D_SKIN	7.11849	172.93323
ccle_broad_2019	NCIH1755_LUNG	26.34146	107.54572
ccle_broad_2019	143B_BONE	20.01508	132.85994
ccle_broad_2019	RERFLCKJ_LUNG	11.18124	67.57883
ccle_broad_2019	NCIH1693_LUNG	14.37378	290.47491
ccle_broad_2019	SW780_URINARY_TRACT	28.19835	83.51318
ccle_broad_2019	HS683_CENTRAL_NERVOUS_SYSTEM	7.06348	104.95462
ccle_broad_2019	RKO_LARGE_INTESTINE	81.9435	246.16956
ccle_broad_2019	HS729_SOFT_TISSUE	15.30875	104.06001
ccle_broad_2019	JHOS2_OVARY	21.2975	132.21434
ccle_broad_2019	MCF7_BREAST	24.86007	325.52127
ccle_broad_2019	U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	139.17706	140.11253
ccle_broad_2019	SKLMS1_SOFT_TISSUE	37.92886	246.01187
ccle_broad_2019	HUTU80_SMALL_INTESTINE	45.96385	132.81137
ccle_broad_2019	HCC202_BREAST	1.76792	362.59619
ccle_broad_2019	MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	205.06087	271.89316
ccle_broad_2019	REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	101.58021	177.18034
ccle_broad_2019	ONS76_CENTRAL_NERVOUS_SYSTEM	29.91223	102.04797
ccle_broad_2019	RPMI6666_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NA	NA
ccle_broad_2019	SNUC1_LARGE_INTESTINE	156.51805	258.62021
ccle_broad_2019	SKNDZ_AUTONOMIC_GANGLIA	0.20202	177.62
ccle_broad_2019	DMS114_LUNG	30.74945	97.28785
ccle_broad_2019	TT_OESOPHAGUS	46.22669	93.19182
ccle_broad_2019	OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NA	NA
ccle_broad_2019	ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	118.73131	126.14834
ccle_broad_2019	OC315_OVARY	NA	NA
ccle_broad_2019	OC314_OVARY	43.10296	149.76051
ccle_broad_2019	SW1353_BONE	23.23964	57.99014
ccle_broad_2019	MDAMB157_BREAST	17.05812	118.90963
ccle_broad_2019	LN18_CENTRAL_NERVOUS_SYSTEM	3.09759	123.78539
ccle_broad_2019	769P_KIDNEY	59.27773	201.77248
ccle_broad_2019	786O_KIDNEY	29.35372	93.0668
ccle_broad_2019	CAOV3_OVARY	15.8371	121.37901
ccle_broad_2019	HEPG2_LIVER	71.03236	217.01543
ccle_broad_2019	MOLT4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NA	NA
ccle_broad_2019	NCIH524_LUNG	604.98828	208.02925
ccle_broad_2019	NCIH209_LUNG	0.3315	96.99232
ccle_broad_2019	MIAPACA2_PANCREAS	69.13301	212.86816
ccle_broad_2019	MCAS_OVARY	40.4888	143.27263
ccle_broad_2019	SBC5_LUNG	22.19998	138.29416
ccle_broad_2019	COLO829_SKIN	30.97839	119.82539
ccle_broad_2019	VCAP_PROSTATE	113.32095	111.25703
ccle_broad_2019	COLO704_OVARY	NA	NA
ccle_broad_2019	IPC298_SKIN	106.33532	268.72415
ccle_broad_2019	CAPAN2_PANCREAS	50.62056	103.90059
ccle_broad_2019	EFM192A_BREAST	54.81362	368.56467
ccle_broad_2019	HS766T_PANCREAS	25.2118	94.6963
ccle_broad_2019	EFO27_OVARY	35.62136	104.20645
ccle_broad_2019	A2780_OVARY	64.38384	170.16455
ccle_broad_2019	NCIH196_LUNG	5.24105	64.36354
ccle_broad_2019	IGROV1_OVARY	71.63943	185.37097
ccle_broad_2019	NCIH889_LUNG	3.7675	80.74854
ccle_broad_2019	NCIH211_LUNG	192.89737	228.76459
ccle_broad_2019	HS571T_OVARY	NA	NA
ccle_broad_2019	MDAPCA2B_PROSTATE	64.98242	116.91047
ccle_broad_2019	SKMEL24_SKIN	8.52238	108.97616
ccle_broad_2019	K029AX_SKIN	30.59849	186.72476
ccle_broad_2019	HT1376_URINARY_TRACT	39.06703	69.99277
ccle_broad_2019	NCIH2171_LUNG	270.64087	123.40436
ccle_broad_2019	PANC1005_PANCREAS	49.8345	414.85004
ccle_broad_2019	EVSAT_BREAST	NA	NA
ccle_broad_2019	HS695T_SKIN	8.74723	168.5155
ccle_broad_2019	CHL1_SKIN	NA	NA
ccle_broad_2019	LOUNH91_LUNG	18.60158	108.37321
ccle_broad_2019	LK2_LUNG	171.45479	199.94051
ccle_broad_2019	TOV21G_OVARY	45.7846	147.35422
ccle_broad_2019	SKMEL3_SKIN	45.07169	295.96274
ccle_broad_2019	ASPC1_PANCREAS	38.03115	67.79712
ccle_broad_2019	OVSAHO_OVARY	23.33336	108.4235
ccle_broad_2019	NCIH441_LUNG	53.55458	74.67258
ccle_broad_2019	RERFLCSQ1_LUNG	17.61563	109.8564
ccle_broad_2019	NCIH2030_LUNG	23.9876	128.34355
ccle_broad_2019	HMCB_SKIN	48.2553	135.10796
ccle_broad_2019	FUOV1_OVARY	94.47285	176.9315
ccle_broad_2019	MALME3M_SKIN	17.77381	203.09315
ccle_broad_2019	KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	323.78693	272.6279
ccle_broad_2019	T98G_CENTRAL_NERVOUS_SYSTEM	22.26252	130.93481
ccle_broad_2019	HL60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	398.26404	181.43068
ccle_broad_2019	DBTRG05MG_CENTRAL_NERVOUS_SYSTEM	14.06298	96.4701
ccle_broad_2019	HEYA8_OVARY	152.81711	171.68881
ccle_broad_2019	NCIH2122_LUNG	114.25449	208.76758
ccle_broad_2019	MELJUSO_SKIN	33.66162	289.35764
ccle_broad_2019	SW620_LARGE_INTESTINE	98.45737	182.821
ccle_broad_2019	HCT116_LARGE_INTESTINE	136.91283	242.73659
ccle_broad_2019	VMRCRCZ_KIDNEY	63.60134	84.15909
ccle_broad_2019	DU145_PROSTATE	32.92649	166.37595
ccle_broad_2019	MM1S_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	169.98807	115.98281
ccle_broad_2019	L33_PANCREAS	32.84648	107.24896
ccle_broad_2019	SKMEL2_SKIN	NA	NA
ccle_broad_2019	A549_LUNG	41.37925	185.57466
ccle_broad_2019	A172_CENTRAL_NERVOUS_SYSTEM	10.83192	93.25787
ccle_broad_2019	NCIH1975_LUNG	154.22308	179.87418
ccle_broad_2019	COLO679_SKIN	36.53736	184.49454
ccle_broad_2019	KP2_PANCREAS	10.85485	91.64877
ccle_broad_2019	HUH1_LIVER	56.67803	191.06122
ccle_broad_2019	MDAMB453_BREAST	26.75774	299.10495
ccle_broad_2019	PANC0403_PANCREAS	28.79636	119.11305
ccle_broad_2019	TYKNU_OVARY	70.96436	164.67651
ccle_broad_2019	OVISE_OVARY	52.3222	161.43956
ccle_broad_2019	EFM19_BREAST	64.7561	108.54318
ccle_broad_2019	MELHO_SKIN	26.8945	217.57352
ccle_broad_2019	RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	158.52348	205.70609
ccle_broad_2019	G361_SKIN	125.44302	186.5092
ccle_broad_2019	NCIH647_LUNG	47.88689	180.19701
ccle_broad_2019	GMS10_CENTRAL_NERVOUS_SYSTEM	13.12109	104.91955
ccle_broad_2019	SEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	96.49915	88.65249
ccle_broad_2019	HLFA_FIBROBLAST	12.0881	84.04802
ccle_broad_2019	42MGBA_CENTRAL_NERVOUS_SYSTEM	18.67257	96.44306
ccle_broad_2019	KCIMOH1_PANCREAS	NA	NA
ccle_broad_2019	HCC44_LUNG	154.45927	86.43261
ccle_broad_2019	KYSE70_OESOPHAGUS	42.91517	112.42899
ccle_broad_2019	1321N1_CENTRAL_NERVOUS_SYSTEM	NA	NA
ccle_broad_2019	GAMG_CENTRAL_NERVOUS_SYSTEM	27.98172	158.78876
ccle_broad_2019	NCIH522_LUNG	58.92206	201.71364
ccle_broad_2019	EN_ENDOMETRIUM	42.00309	180.64697
ccle_broad_2019	PK59_PANCREAS	73.96619	64.72839
ccle_broad_2019	SNB19_CENTRAL_NERVOUS_SYSTEM	NA	NA
ccle_broad_2019	COLO741_SKIN	41.69872	205.48598
ccle_broad_2019	HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	63.21046	119.75809
ccle_broad_2019	NCIH661_LUNG	13.11714	149.54662
ccle_broad_2019	LNCAPCLONEFGC_PROSTATE	90.4434	115.76211
ccle_broad_2019	LS411N_LARGE_INTESTINE	85.52965	128.94792
ccle_broad_2019	HCC78_LUNG	57.17544	177.65388
ccle_broad_2019	YKG1_CENTRAL_NERVOUS_SYSTEM	10.54404	121.5748
ccle_broad_2019	ESS1_ENDOMETRIUM	17.54838	88.51855
ccle_broad_2019	U251MG_CENTRAL_NERVOUS_SYSTEM	22.65147	111.01266
ccle_broad_2019	TE11_OESOPHAGUS	48.19336	151.48364
ccle_broad_2019	KS1_CENTRAL_NERVOUS_SYSTEM	11.81242	118.34628
ccle_broad_2019	HEC1A_ENDOMETRIUM	44.45138	269.02322
ccle_broad_2019	TE1_OESOPHAGUS	30.96611	120.29552
ccle_broad_2019	JHUEM2_ENDOMETRIUM	1.10324	100.24001
ccle_broad_2019	MOGGUVW_CENTRAL_NERVOUS_SYSTEM	NA	NA
ccle_broad_2019	RERFLCAD1_LUNG	17.62661	119.65797
ccle_broad_2019	TE5_OESOPHAGUS	33.43912	70.2104
ccle_broad_2019	KELLY_AUTONOMIC_GANGLIA	0.27464	178.63388
ccle_broad_2019	NCIH1155_LUNG	0.17055	89.39895
ccle_broad_2019	TE15_OESOPHAGUS	27.99572	111.46123
ccle_broad_2019	ABC1_LUNG	14.43586	90.08682
ccle_broad_2019	8MGBA_CENTRAL_NERVOUS_SYSTEM	4.97226	136.80473
ccle_broad_2019	NCIH1703_LUNG	37.71069	201.882
ccle_broad_2019	AGS_STOMACH	31.74392	113.48525
ccle_broad_2019	QGP1_PANCREAS	41.66939	113.32805
ccle_broad_2019	DETROIT562_UPPER_AERODIGESTIVE_TRACT	26.47197	147.89325
ccle_broad_2019	BT474_BREAST	30.65067	527.72211
ccle_broad_2019	ACHN_KIDNEY	49.87555	173.1772
ccle_broad_2019	LOVO_LARGE_INTESTINE	90.57897	154.97249
ccle_broad_2019	NCIH1581_LUNG	48.18989	236.71063
ccle_broad_2019	SCABER_URINARY_TRACT	41.92267	78.05232
ccle_broad_2019	SKMEL30_SKIN	30.83568	201.48434
ccle_broad_2019	OVKATE_OVARY	8.10237	163.42075
ccle_broad_2019	22RV1_PROSTATE	99.53629	108.97298
ccle_broad_2019	C32_SKIN	42.34417	121.0594
ccle_broad_2019	PANC0327_PANCREAS	54.26335	169.59987
ccle_broad_2019	RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	275.49896	162.75592
ccle_broad_2019	DLD1_LARGE_INTESTINE	49.8395	128.57664
ccle_broad_2019	ES2_OVARY	72.32229	150.83391
ccle_broad_2019	NCIH1395_LUNG	71.13095	193.51927
ccle_broad_2019	NCIH1781_LUNG	34.76331	133.45328
ccle_broad_2019	LS1034_LARGE_INTESTINE	100.14438	171.60278
ccle_broad_2019	G402_SOFT_TISSUE	81.45762	134.11269
ccle_broad_2019	NCIH146_LUNG	65.48255	92.22729
ccle_broad_2019	SW48_LARGE_INTESTINE	218.27679	109.08372
ccle_broad_2019	CHP212_AUTONOMIC_GANGLIA	0.31003	176.2673
ccle_broad_2019	LS180_LARGE_INTESTINE	99.86942	210.03497
ccle_broad_2019	SW403_LARGE_INTESTINE	63.40123	190.95453
ccle_broad_2019	NCIH747_LARGE_INTESTINE	51.15398	133.44237
ccle_broad_2019	RT4_URINARY_TRACT	31.41193	147.87297
ccle_broad_2019	KATOIII_STOMACH	58.58467	173.31517
ccle_broad_2019	BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	74.80322	150.29988
ccle_broad_2019	SW1417_LARGE_INTESTINE	71.89445	220.22186
ccle_broad_2019	SW948_LARGE_INTESTINE	110.81305	179.2511
ccle_broad_2019	HS606T_FIBROBLAST	13.86578	57.01824
ccle_broad_2019	MDAMB415_BREAST	20.91236	78.86669
ccle_broad_2019	DMS79_LUNG	2.8266	52.81453
ccle_broad_2019	NCIH2106_LUNG	0.46439	81.12662
ccle_broad_2019	SW579_THYROID	20.32401	82.18934
ccle_broad_2019	MDAMB468_BREAST	38.16095	82.17587
ccle_broad_2019	NCIH526_LUNG	0.79	85.18907
ccle_broad_2019	TOV112D_OVARY	99.09037	206.06944
ccle_broad_2019	BT549_BREAST	38.5579	75.13548
ccle_broad_2019	NCIH2196_LUNG	2.85657	80.3394
ccle_broad_2019	CAL851_BREAST	28.13975	103.3209
ccle_broad_2019	EFO21_OVARY	127.51451	101.00311
ccle_broad_2019	A375_SKIN	4.85091	173.72459
ccle_broad_2019	HT29_LARGE_INTESTINE	81.98483	258.84348
ccle_broad_2019	NCIH446_LUNG	105.32498	90.96512
ccle_broad_2019	HS294T_SKIN	7.49431	143.52701
